County,Year,Date,Time_CST,Rating,Length,Width,Start Lat,Start Long,End Lat,End Long
Hill,2015,5/10/2015,17:03:00,0,0.6,50,31.9874,-97.2682,31.9902,-97.2585
Kaufman,2015,5/10/2015,17:07:00,0,0.1,20,32.48,-96.4,32.48,-96.4
Kaufman,2015,5/10/2015,17:34:00,0,0.05,50,32.65,-96.33,32.65,-96.33
Hill,2015,5/10/2015,18:20:00,0,1.42,150,32.0526,-96.9653,32.0634,-96.9447
Ellis,2015,5/19/2015,14:21:00,0,4.65,80,32.3102,-96.7952,32.3743,-96.7707
Young,2015,5/19/2015,16:33:00,0,0.32,70,33.3322,-98.5667,33.336,-98.5635
Young,2015,5/19/2015,16:35:00,0,0.2,65,33.3472,-98.5529,33.3491,-98.5503
Denton,2015,5/7/2015,18:45:00,1,12.7,500,33.255,-97.3877,33.4076,-97.2651
Grayson,2015,5/10/2015,15:08:00,1,2.6,100,33.67,-96.46,33.6972,-96.4287
Wise,2015,5/7/2015,17:45:00,1,3.37,200,33.1468,-97.4658,33.1921,-97.444
Lampasas,2015,5/25/2015,12:41:00,1,0.42,90,31.0951,-98.0892,31.0976,-98.0828
Hill,2015,4/26/2015,22:24:00,0,0.66,30,32.1219,-97.3384,32.1295,-97.3315
Palo Pinto,2015,5/19/2015,17:19:00,0,0.49,75,32.7826,-98.2865,32.7873,-98.2801
Hood,2015,4/18/2015,17:47:00,0,0.54,30,32.5124,-97.8082,32.516,-97.8
Ellis,2015,4/24/2015,17:52:00,0,1,60,32.4481,-96.9599,32.4507,-96.943
Parker,2015,4/24/2015,17:13:00,0,0.98,40,32.6374,-97.5775,32.6429,-97.562
Comanche,2015,4/26/2015,14:28:00,0,0.95,25,32.0418,-98.8526,32.0492,-98.839
Comanche,2015,4/26/2015,14:45:00,0,1.34,50,31.9815,-98.7621,31.9914,-98.7424
Comanche,2015,4/26/2015,15:15:00,0,0.51,80,31.9992,-98.4348,32.0049,-98.4294
Comanche,2015,4/26/2015,15:05:00,0,0.79,50,32.0386,-98.5161,32.0426,-98.5034
Johnson,2015,4/26/2015,22:25:00,0,5.5,100,32.3024,-97.2244,32.2948,-97.2354
Erath,2015,4/26/2015,15:30:00,0,1.26,70,32.0578,-98.3901,32.065,-98.3703
Somervell,2015,4/26/2015,20:09:00,0,0.17,25,32.1691,-97.7777,32.1698,-97.7749
Johnson,2015,4/26/2015,21:03:00,0,2.02,200,32.2335,-97.507,32.2055,-97.5169
Johnson,2015,4/26/2015,21:24:00,0,1.07,80,32.2267,-97.4381,32.2378,-97.4509
Johnson,2015,4/26/2015,21:33:00,0,2.15,200,32.2326,-97.383,32.2587,-97.3629
Johnson,2015,4/26/2015,21:45:00,0,0.9,25,32.2382,-97.4108,32.2344,-97.3961
Johnson,2015,4/26/2015,22:01:00,0,5.4,220,32.2337,-97.3468,32.2451,-97.3452
Johnson,2015,4/26/2015,22:16:00,0,1.61,80,32.2668,-97.31,32.2455,-97.2989
Johnson,2015,4/26/2015,22:16:00,1,1.03,100,32.2462,-97.3168,32.2316,-97.3203
Erath,2015,4/26/2015,17:58:00,0,0.8,50,32.2298,-98.1017,32.2412,-98.099
Jack,2015,5/19/2015,17:20:00,0,0.74,80,33.4513,-98.3532,33.4611,-98.3482
Van Zandt,2015,5/10/2015,19:46:00,3,10.22,700,32.4095,-95.619,32.5569,-95.6329
Palo Pinto,2015,5/19/2015,18:29:00,1,0.75,200,32.8055,-98.1181,32.8136,-98.1095
Tarrant,2015,11/17/2015,3:28:00,0,0.9,30,32.91,-97.23,32.92,-97.22
Denton,2015,11/17/2015,3:44:00,1,3.07,50,33.13,-97.06,33.13,-97.04
Hill,2015,12/26/2015,14:03:00,0,2.76,50,31.89,-96.81,31.93,-96.81
Henderson,2015,12/26/2015,14:44:00,0,0.9,40,32.33,-95.99,32.34,-95.98
Rains,2015,12/26/2015,15:26:00,0,0.69,75,32.9,-95.73,32.91,-95.73
Hill,2015,12/26/2015,17:10:00,0,1.6,80,32.039,-97.157,32.062,-97.154
Hopkins,2015,12/26/2015,17:33:00,0,0.36,25,33.023,-95.63,33.028,-95.628
Ellis,2015,12/26/2015,17:43:00,0,1.58,50,32.334,-97.012,32.351,-96.994
Dallas,2015,12/26/2015,18:10:00,3,1.79,125,32.547,-96.852,32.5699,-96.8376
Ellis,2015,12/26/2015,18:01:00,3,6.73,125,32.4623,-96.909,32.547,-96.852
Dallas,2015,12/26/2015,18:46:00,4,9.21,550,32.796,-96.5894,32.915,-96.518
Rockwall,2015,12/26/2015,18:59:00,3,3.83,550,32.915,-96.518,32.9669,-96.495
Ellis,2015,12/26/2015,19:00:00,0,5.08,150,32.3855,-96.53,32.4566,-96.508
Collin,2015,12/26/2015,19:17:00,1,4.47,300,33.1587,-96.3956,33.2218,-96.3784
Collin,2015,12/26/2015,19:33:00,1,5.21,100,33.2718,-96.3546,33.3448,-96.3322
Tarrant,2015,11/5/2015,16:00:00,0,3.9,40,32.7909,-97.3263,32.8426,-97.2979
Palo Pinto,2015,5/26/2015,17:29:00,0,0.63,80,32.5745,-98.3426,32.5718,-98.3323
Collin,2015,12/26/2015,19:09:00,2,5.29,300,33.0607,-96.434,33.1324,-96.4019
Palo Pinto,2015,5/26/2015,16:40:00,0,2.16,75,32.7897,-98.5351,32.7729,-98.5037
Palo Pinto,2015,5/26/2015,17:06:00,0,0.5,60,32.6779,-98.461,32.6786,-98.4524
Jack,2015,5/19/2015,20:18:00,0,4,80,33.1654,-97.9851,33.1464,-97.9198
Wise,2015,5/19/2015,20:26:00,0,0.21,80,33.1464,-97.9198,33.1455,-97.9164
Wise,2015,5/19/2015,20:39:00,0,1.96,80,33.1593,-97.9127,33.1413,-97.8866
Wise,2015,5/19/2015,20:41:00,1,1.8,100,33.1824,-97.8613,33.1651,-97.8845
Wise,2015,5/19/2015,20:54:00,1,2.47,110,33.135,-97.8481,33.1333,-97.8055
Wise,2015,5/19/2015,21:36:00,1,1.92,90,33.2148,-97.488,33.1955,-97.4641
Jack,2015,5/19/2015,22:04:00,0,0.16,30,33.2169,-98.1713,33.216,-98.1688
Palo Pinto,2015,5/19/2015,18:23:00,0,2.55,75,32.7987,-98.5351,32.7729,-98.5037
Dallas,2015,5/24/2015,1:34:00,1,4.91,40,32.8841,-96.8623,32.94,-96.9147
Lampasas,2015,5/25/2015,12:42:00,1,1.53,180,31.1157,-98.0607,31.1286,-98.0397
Coryell,2015,5/25/2015,13:06:00,1,5.66,600,31.2435,-97.9362,31.3029,-97.8701
Grayson,2015,5/25/2015,13:25:00,0,1.71,30,33.6728,-96.5925,33.6807,-96.5643
Fannin,2015,5/25/2015,14:41:00,0,2.43,100,33.7764,-96.1403,33.7912,-96.1019
Freestone,2015,5/25/2015,14:55:00,0,0.33,25,31.7534,-96.3357,31.7555,-96.3307
Grayson,2015,5/20/2015,1:35:00,0,0.31,30,33.7847,-96.8082,33.7889,-96.8061
Milam,2015,5/25/2015,14:55:00,2,8.88,400,30.8154,-97.1175,30.9154,-97.0235
Comanche,2016,5/26/2016,20:46:00,0,1.01,40,31.9422,-98.7168,31.9544,-98.722
Bosque,2016,4/29/2016,18:31:00,0,0.5,30,31.988,-97.787,31.988,-97.787
Van Zandt,2016,4/29/2016,17:26:00,0,3,50,32.415,-95.611,32.415,-95.56
Collin,2016,4/29/2016,16:53:00,0,0.3,65,33.345,-96.722,33.345,-96.722
Grayson,2016,4/26/2016,21:22,1,0.5,100,33.65683,-96.896271,33.65683,-96.896271
Grayson,2016,4/26/2016,22:00,1,2.2,150,33.532022,-96.597089,33.532379,-96.592411
Tarrant,2016,3/23/2016,21:08:00,0,0.6,80,32.9401,-97.38,32.9435,-97.3708
Henderson,2016,3/8/2016,12:37:00,1,8.3,150,32.0807,-96.1087,32.1682,-96.011
Grayson,2016,4/26/2016,22:11,0,6,75,33.58948,-96.491479,33.6396,-96.401614
Denton,2016,3/8/2016,8:53:00,0,0.2,40,33.0967,-96.8693,33.0985,-96.8687
Navarro,2016,3/8/2016,12:23:00,1,5.9,150,32.0097,-96.1631,32.0807,-96.1087
Parker,2016,3/7/2016,18:08,1,2,300,32.7943,-97.9839,32.8212,-97.9752
Erath,2016,3/8/2016,6:30,1,1,100,32.0578,-98.3901,32.065,-98.3703
Lampasas,2016,3/8/2016,8:17:00,0,1,100,31.1697,-98.194,31.1697,-98.194
Hood,2016,3/8/2016,7:21:00,1,1,160,32.4017,-97.891,32.4027,-97.8754
Hood,2016,3/8/2016,7:36:00,0,0.5,40,32.4571,-97.7586,32.4571,-97.7586
Tarrant,2016,3/8/2016,8:03:00,0,1.9,70,32.6547,-97.4828,32.6547,-97.4504
Erath,2016,3/8/2016,6:55:00,1,1,100,32.2048,-98.2166,32.2187,-98.2134
Tarrant,2017,3/29/2017,2:10:00,0,10.75,500,32.86,-97.32,32.94,-97.16
Bosque,2017,1/15/2017,17:45:00,2,3.16,200,31.588,-97.605,31.663,-97.578
Coryell,2017,1/15/2017,17:45:00,2,6.84,200,31.518189,-97.63409,31.588,-97.605
Bosque,2017,1/15/2017,18:30:00,1,7.57,200,31.821,-97.452,31.917,-97.418
Hill,2017,1/15/2017,18:30:00,1,0.43,200,31.917,-97.418,31.995,-97.37
Johnson,2017,1/15/2017,20:11:00,0,2.14,40,32.521,-97.117,32.55,-97.103
Tarrant,2017,1/15/2017,20:11:00,0,0.32,40,32.55,-97.103,32.554,-97.101
Dallas,2017,1/15/2017,20:43,0,0.6,80,32.685,-97.035,32.693,-97.028
Limestone,2017,1/16/2017,2:43:00,1,3,120,31.687,-96.544,31.717,-96.51
Denton,2017,3/29/2017,2:31:00,1,1.5,130,33.03,-97.03,33.05,-97.01
Tarrant,2017,3/29/2017,2:08:00,0,0.1,100,32.92,-97.38,32.92,-97.38
Bosque,2017,1/15/2017,18:17:00,1,2,120,31.768,-97.578,31.793,-97.578
Tarrant,2017,3/29/2017,2:15:00,0,6.5,200,32.92,-97.37,32.97,-97.28
Cooke,2017,4/21/2017,19:22,0,0.1,100,33.54,-97.12,33.54,-97.12
McLennan,2017,4/14/2017,22:45,0,0.1,100,31.543,-96.897,31.543,-96.897
Van Zandt,2017,5/11/2017,15:55,0,2.09,50,32.6568,-95.9109,32.6753,-95.8827
Van Zandt,2017,4/29/2017,19:13,0,0.88,80,32.3859,-96.0528,32.3822,-96.0384
Van Zandt,2017,4/29/2017,18:00,0,3.36,100,32.3563,-95.9197,32.4061,-95.9025
Van Zandt,2017,4/29/2017,18:08,3,26.72,1760,32.3991,-95.8756,32.7714,-95.7668
Henderson,2017,4/29/2017,17:41,2,8.46,100,32.251,-95.9803,32.3563,-95.9197
Van Zandt,2017,4/29/2017,17:40,4,13.78,1760,32.357,-95.9549,32.5528,-95.9306
Henderson,2017,4/29/2017,17:29,2,8.22,1760,32.2572,-96.018,32.357,-95.9549
Van Zandt,2017,4/29/2017,17:10,0,2,75,32.5405,-95.8429,32.5784,-95.8233
Van Zandt,2017,4/29/2017,16:15,0,1.5,100,32.6056,-95.7526,32.664,-95.7413
Hopkins,2017,4/29/2017,17:32,0,8.9,100,32.9898,-95.8345,33.1149,-95.8307
Rains,2017,4/29/2017,18:50,2,13.28,1760,32.7714,-95.7668,32.954,-95.7021
Ellis,2018,10/13/2018,12:47,0,0.46,60,32.4254,-96.8955,32.4286,-96.8887
Freestone,2018,10/13/2018,16:03,0,4.14,60,31.5391,-96.2094,31.5399,-96.1392
Hill,2018,10/13/2018,13:02,1,1.62,100,31.969,-97.0905,31.9822,-97.068
Hill,2018,10/13/2018,12:52,0,0.46,50,31.9515,-97.13,31.9551,-97.1234
McLennan,2018,10/9/2018,8:38,0,0.1,10,31.573,-97.476,31.573,-97.476
Hill,2018,10/13/2018,13:13,0,0.49,50,32.0164,-96.9808,32.0187,-96.973
Dallas,2018,2/20/2018,10:38,0,0.19,50,32.5818,-96.8718,32.584,-96.87
Johnson,2018,2/20/2018,9:53,0,0.25,40,32.4566,-97.3499,32.4595,-97.3473
Johnson,2018,2/20/2018,9:40,0,0.65,50,32.4585,-97.4475,32.4648,-97.4391
Hopkins,2018,1/22/2018,20:20,0,0.5,60,33.0015,-95.3288,33.0092,-95.316
McLennan,2018,10/9/2018,8:16,0,0.16,10,31.541,-97.4544,31.5433,-97.4547
Navarro,2018,1/22/2018,18:27,0,1.02,60,32.1205,-96.3184,32.1314,-96.3068
Van Zandt,2019,5/29/2019,17:18,1,3.81,250,32.5804,-95.8161,32.623,-95.7792
Van Zandt,2019,5/29/2019,15:07,0,2.96,100,32.4897,-95.8883,32.52,-95.8532
Van Zandt,2019,5/29/2019,15:17,0,0.24,50,32.589,-95.83,32.5914,-95.8271
Fannin,2019,5/29/2019,17:31,0,10.84,300,33.4171,-96.2788,33.4698,-96.102
Coryell,2019,6/9/2019,17:24,2,1.57,500,31.1376,-97.9439,31.1169,-97.935
Lampasas,2019,6/9/2019,17:26,0,0.5,50,31.126108,-97.946332,31.126108,-97.946332
Tarrant,2019,6/16/2019,15:07,0,1.28,132,32.9223,-97.3041,32.9232,-97.2823
Tarrant,2019,6/16/2019,15:25,1,0.21,100,32.7552,-97.094,32.7533,-97.0911
Dallas,2019,6/16/2019,15:45,0,0.12,50,32.9246,-96.8659,32.9258,-96.8675
Dallas,2019,10/20/2019,20:58,3,15.75,1300,32.87,-96.91,32.96,-96.68
Dallas,2019,10/20/2019,21:36,1,4.69,500,32.92,-96.57,32.97,-96.52
Rockwall,2019,10/20/2019,21:36,1,1.31,500,32.97,-96.52,32.98,-96.5
Van Zandt,2019,10/20/2019,22:59,0,0.63,200,32.73,-96,32.73,-95.99
Ellis,2019,10/20/2019,21:10,1,2.83,350,32.4981,-96.9935,32.493,-96.9454
Dallas,2019,10/20/2019,21:24,2,2.48,265,32.8974,-96.6753,32.9099,-96.6377
Ellis,2019,10/20/2019,21:42,0,0.18,170,32.5332,-96.6664,32.5324,-96.6635
Rockwall,2019,10/20/2019,21:48,1,1.96,150,32.9312,-96.4864,32.9393,-96.4545
Kaufman,2019,10/20/2019,22:27,0,0.13,50,32.6661,-96.3241,32.668,-96.3241
Van Zandt,2019,5/29/2019,17:08,1,2.33,140,32.5447,-95.8844,32.5627,-95.8508
Eastland,2019,6/19/2019,20:00,0,0.1,50,32.27,-98.83,32.27,-98.83
Van Zandt,2019,5/29/2019,16:51,2,7.24,700,32.4831,-96.0012,32.5475,-95.9059
Robertson,2019,4/13/2019,10:50,3,30.161,250,30.88,-96.69,31.17,-96.3
Rockwall,2019,5/29/2019,14:58,0,3.06,25,32.9247,-96.44,32.9681,-96.4258
Dallas,2019,3/9/2019,7:38,0,1.71,100,32.752,-96.6199,32.7539,-96.5911
Palo Pinto,2019,3/13/2019,3:25,1,2.3,250,32.8088,-98.0927,32.8117,-98.0534
Parker,2019,3/13/2019,3:25,1,2.3,250,32.8088,-98.0927,32.8117,-98.0534
Parker,2019,3/13/2019,3:37,1,0.75,250,32.864,-97.9102,32.8685,-97.8989
Milam,2019,4/6/2019,14:10,0,0.31,150,30.6936,-97.1971,30.698,-97.1962
Kaufman,2019,10/20/2019,22:39,1,0.53,500,32.6708,-96.1393,32.6784,-96.138
Milam,2019,4/6/2019,15:12,0,0.1,50,30.91,-96.9,30.91,-96.9
Robertson,2019,4/6/2019,15:38,0,0.1,50,31.02,-96.7,31.02,-96.7
Leon,2019,4/13/2019,10:50,0,1.829,50,31.17,-96.3,31.19,-96.28
Kaufman,2019,5/29/2019,16:24,2,4.01,215,32.3683,-96.2125,32.3917,-96.1505
Milam,2019,4/13/2019,10:50,1,0.64,50,30.8838,-96.6994,30.88,-96.69
Leon,2019,4/13/2019,12:12,1,11.2,150,31.461,-95.9987,31.3281,-96.1077
Denton,2019,4/30/2019,18:25,1,1.46,150,33.084,-97.2758,33.1033,-97.2658
Denton,2019,4/30/2019,18:52,1,2.89,250,33.2261,-97.1252,33.2643,-97.1053
Robertson,2019,5/8/2019,13:29,0,0.26,100,30.942,-96.568,30.9538,-96.5636
Palo Pinto,2019,5/18/2019,10:42,0,0.1,50,32.58,-98.2,32.58,-98.2
Coryell,2019,5/1/2019,20:25,0,0.1,50,31.53,-97.87,31.53,-97.87
Denton,2019,5/29/2019,13:22,0,3.72,250,33.2571,-97.2409,33.2864,-97.1892
Tarrant,2019,5/29/2019,13:19,0,3.87,200,32.8667,-97.4199,32.8864,-97.3584
Tarrant,2019,5/29/2019,13:31,1,0.45,300,32.9115,-97.3065,32.9129,-97.2989
Robertson,2019,4/13/2019,11:19,0,2.3,50,30.7286,-96.5453,30.7551,-96.5219
Collin,2019,10/21/2019,12:22,0,4.8,500,33.1169,-96.7272,33.1326,-96.6481
